采集时间,数据条数,工作电压,平均风速,风向,降雨量,平均温度,湿度,气压,总辐射,总辐射累计量,日照时数,土壤水分,土壤温度,土壤介电常数,土壤电导率,土壤水分,土壤温度,土壤介电常数,土壤电导率,土壤水分,土壤温度,土壤介电常数,土壤电导率
2019/12/20 10:00,3588,12.79071,2.306,120.5,0,1.872,72.37,1015,51.09,0.092,0.5,32.9,5.199999,19.2,0.4,23.3,6.9,12.315,0.3,16.17,8.151667,8.318333,0.3
2019/12/20 10:30,3589,12.84756,1.96,113.8,0,2.382,71.11,1015,62.69,0.113,0.5,32.90166,5.198333,19.20167,0.4,23.28833,6.9,12.30833,0.3,16.07333,8.141666,8.266666,0.3
2019/12/20 11:00,3590,12.88943,2.166,98.8,0,2.877,69.2,1015,108.4,0.195,0.5,32.90166,5.199999,19.20167,0.4,23.335,6.9,12.33167,0.3,16.06,8.126667,8.266666,0.3
2019/12/20 11:30,3591,13.19322,1.688,111.5,0,3.563,67.14,1015,189,0.34,0.5,32.90166,5.198333,19.20167,0.4,23.30333,6.898333,12.315,0.3,15.96333,8.118334,8.208333,0.3
2019/12/20 12:00,3592,13.2469,1.556,113.4,0,4.083,65.99,1014,184.4,0.332,0.5,32.9,5.199999,19.2,0.4,23.345,6.89,12.33667,0.3,15.88667,8.111667,8.17,0.3
2019/12/20 12:30,3593,13.90637,1.311,94.9,0,4.757,65.01,1013,195.8,0.352,0.5,32.9,5.199999,19.2,0.4,23.35833,6.861666,12.34667,0.3,15.795,8.103333,8.126667,0.3
2019/12/20 13:00,3594,13.51449,1.06,85.6,0,5.205,64.44,1013,170.7,0.307,0.5,32.9,5.233333,19.2,0.4,23.35666,6.851667,12.34333,0.3,15.87667,8.101666,8.166667,0.3
2019/12/20 13:30,3595,13.36142,1.417,88.8,0,5.445,64.17,1012,138.3,0.249,0.5,32.9,5.305,19.2,0.4,23.32166,6.838333,12.32667,0.3,16.015,8.1,8.235,0.3
2019/12/20 14:00,3596,13.28562,1.362,83.3,0,5.76,63.59,1011,126.6,0.228,0.5,32.9,5.396667,19.2,0.4,23.33167,6.81,12.32333,0.3,15.975,8.1,8.216666,0.3
2019/12/20 14:30,3597,13.24599,1.586,104.5,0,5.798,63.98,1011,104.3,0.188,0.5,32.89833,5.466667,19.19833,0.4,23.33,6.801667,12.33,0.3,15.94,8.1,8.203333,0.3
2019/12/20 15:00,3598,13.10356,1.488,128.7,0,5.517,65.42,1011,73.67,0.133,0.5,32.89833,5.548333,19.19833,0.4,23.285,6.8,12.30833,0.3,16.01833,8.1,8.233333,0.3
2019/12/20 15:30,3599,12.99902,1.232,102.7,0,5.463,66.22,1011,47.98,0.086,0.5,32.9,5.646667,19.2,0.4,23.31333,6.8,12.31833,0.3,16.08167,8.1,8.273334,0.3
2019/12/20 16:00,3600,12.94456,0.622,97.6,0,5.893,66.21,1011,30.75,0.055,0.5,32.89833,5.766667,19.19833,0.4,23.35833,6.798333,12.34167,0.3,15.98833,8.1,8.219999,0.3
2019/12/20 16:30,3601,12.91327,0.409,38.54,0,5.873,66.2,1011,26.97,0.049,0.5,32.89833,5.846666,19.19833,0.4,23.33333,6.8,12.34,0.3,16.04167,8.1,8.251666,0.3
2019/12/20 17:00,3602,12.85265,0.705,277.3,0,5.133,69.4,1011,9.72,0.017,0.5,32.9,5.901666,19.2,0.4,23.25666,6.8,12.29333,0.3,16.07667,8.098333,8.261666,0.3
2019/12/20 17:30,3603,12.83453,1.243,315.1,0,3.672,74.26,1011,-0.245,0,0.5,32.9,5.978333,19.2,0.4,23.29333,6.8,12.31333,0.3,16.10167,8.1,8.283334,0.3
2019/12/20 18:00,3604,12.82714,0.358,310.3,0,2.9,74.82,1011,-2.407,-0.004,0.5,32.9,6,19.2,0.4,23.29667,6.801667,12.31,0.3,16.12,8.096667,8.288333,0.3
2019/12/20 18:30,3605,12.81156,0.501,296.5,0,1.402,80.6,1011,-1.968,-0.004,0.5,32.9,6.026666,19.2,0.4,23.28,6.806666,12.30167,0.3,16.14167,8.093333,8.3,0.3
2019/12/20 19:00,3606,12.7886,0.203,264.3,0,0.825,82.3,1011,-1.846,-0.003,0.5,32.89833,6.065,19.19833,0.4,23.29833,6.815,12.305,0.3,16.17167,8.08,8.316667,0.3
2019/12/20 19:30,3607,12.7807,0.644,265.6,0,0.823,83.4,1011,-0.845,-0.002,0.5,32.89667,6.061666,19.19666,0.4,23.29166,6.85,12.30667,0.3,16.21,8.075,8.33,0.3
2019/12/20 20:00,3608,12.75861,0.62,293.5,0,0.712,83.7,1011,-1.711,-0.003,0.5,32.9,6.006667,19.2,0.4,23.31,6.858333,12.32,0.3,16.19,8.06,8.325,0.3
2019/12/20 20:30,3609,12.75274,0.518,307.4,0,0.208,85,1012,-1.568,-0.003,0.5,32.89833,6,19.19833,0.4,23.36666,6.87,12.34667,0.3,16.18833,8.061666,8.323333,0.3
2019/12/20 21:00,3610,12.74107,0.59,297.3,0,-0.15,87.2,1012,-1.088,-0.002,0.5,32.9,5.973333,19.2,0.4,23.35833,6.893333,12.34833,0.3,16.19667,8.051667,8.323333,0.3
2019/12/20 21:30,3611,12.72998,0.089,267.7,0,-0.312,87.3,1012,-0.936,-0.002,0.5,32.89833,5.901666,19.19833,0.4,23.345,6.9,12.33667,0.3,16.115,8.025,8.283333,0.3
2019/12/20 22:00,3612,12.72254,0.127,284.4,0,-0.305,88.1,1012,-1.497,-0.003,0.5,32.9,5.866667,19.2,0.4,23.34833,6.9,12.34333,0.3,16.07333,8.028333,8.261666,0.3
2019/12/20 22:30,3613,12.71501,0.797,259.4,0,0.048,88.2,1012,-0.86,-0.002,0.5,32.9,5.8,19.2,0.4,23.36333,6.9,12.345,0.3,16.07167,8.036666,8.266666,0.3
2019/12/20 23:00,3614,12.70906,0.776,246.1,0,0.517,85.9,1012,-1.216,-0.002,0.5,32.9,5.751666,19.2,0.4,23.37333,6.9,12.35333,0.3,16.05333,8.011666,8.251666,0.3
2019/12/20 23:30,3615,12.70299,0.113,260.5,0,0.143,85.9,1012,-1.527,-0.003,0.5,32.89833,5.671667,19.19833,0.4,23.40333,6.9,12.37,0.3,16.04,8.021667,8.248333,0.3
2019/12/21 0:00,3616,12.69754,0.126,95.7,0,-0.267,87.8,1012,-1.528,-0.003,0.5,32.89833,5.598333,19.19833,0.4,23.37167,6.9,12.35167,0.3,15.995,8.023334,8.223333,0.3
2019/12/21 0:30,3617,12.69454,0,279.5,0,-1.192,88.8,1011,-1.563,-0.003,0.5,32.9,5.546667,19.2,0.4,23.39333,6.9,12.36167,0.3,16.01,8.009999,8.224999,0.3
2019/12/21 1:00,3618,12.69148,0,173.2,0,-1.362,90,1011,-1.033,-0.002,0.5,32.9,5.501666,19.2,0.4,23.37833,6.9,12.35833,0.3,15.99667,8.013333,8.226666,0.3
2019/12/21 1:30,3619,12.68441,0,217.7,0,-1.367,90.2,1011,-0.741,-0.001,0.5,32.9,5.458333,19.2,0.4,23.37167,6.9,12.35,0.3,16,8.018332,8.224999,0.3
2019/12/21 2:00,3620,12.68441,0,249.1,0,-1.552,90.2,1010,-1.244,-0.002,0.5,32.9,5.4,19.2,0.4,23.38333,6.9,12.36167,0.3,15.90667,8.009999,8.181666,0.3
2019/12/21 2:30,3621,12.67979,0,324.1,0,-1.58,90.7,1010,-1.335,-0.002,0.5,32.89833,5.365,19.19833,0.4,23.35167,6.9,12.33667,0.3,15.9,8.011666,8.176666,0.3
2019/12/21 3:00,3622,12.67215,0,244,0,-2.055,90.3,1010,-1.901,-0.003,0.5,32.9,5.298333,19.2,0.4,23.36167,6.9,12.35167,0.3,15.93667,8.006666,8.203333,0.3
2019/12/21 3:30,3623,12.66935,0,281,0,-2.283,90.6,1010,-1.204,-0.002,0.5,32.9,5.224999,19.2,0.4,23.36333,6.9,12.345,0.3,15.96,8.015,8.208333,0.3
2019/12/21 4:00,3624,12.65209,0.468,277.5,0,-1.643,91.4,1009,-0.795,-0.001,0.5,32.9,5.199999,19.2,0.4,23.35333,6.9,12.34333,0.3,15.87333,8.011666,8.168333,0.3
2019/12/21 4:30,3625,12.66879,0.874,280.2,0,-1.29,90.6,1009,-1.475,-0.003,0.5,32.9,5.145,19.2,0.4,23.34667,6.885,12.33833,0.3,15.91167,8.008333,8.186666,0.3
2019/12/21 5:00,3626,12.66447,1.195,254.8,0,-0.933,90.2,1009,-1.242,-0.002,0.5,32.9,5.099999,19.2,0.4,23.36167,6.853333,12.35,0.3,15.93333,8.006666,8.195,0.3
2019/12/21 5:30,3627,12.66002,1.449,283,0,-0.778,89.5,1008,-1.387,-0.002,0.5,32.9,5.078333,19.2,0.4,23.33667,6.838333,12.33,0.3,15.93333,8.001666,8.193333,0.3
2019/12/21 6:00,3628,12.66043,1.131,256.7,0,-0.448,89.1,1008,-1.094,-0.002,0.5,32.9,5.001666,19.2,0.4,23.335,6.82,12.33667,0.3,15.94833,8,8.201666,0.3
2019/12/21 6:30,3629,12.65641,0.963,269.2,0,-0.45,88.2,1008,-0.962,-0.002,0.5,32.89833,4.933333,19.19833,0.4,23.33667,6.801667,12.33167,0.3,15.97,8,8.215,0.3
2019/12/21 7:00,3630,12.6503,0.671,269.2,0,-0.578,89.7,1008,-0.588,-0.001,0.5,32.9,4.9,19.2,0.4,23.32833,6.798333,12.33167,0.3,15.95333,8.003333,8.21,0.3
2019/12/21 7:30,3631,12.63281,1.719,271.6,0,-0.912,89.6,1009,-0.676,-0.001,0.5,32.9,4.87,19.2,0.4,23.33,6.793334,12.32667,0.3,15.96667,8.001666,8.211666,0.3
2019/12/21 8:00,3632,12.63281,1.311,259.9,0,-0.025,88.8,1008,5.881,0.011,0.5,32.90166,4.8,19.20167,0.4,23.305,6.745,12.31833,0.3,15.985,8,8.219999,0.3
2019/12/21 8:30,3633,12.65872,1.968,256,0,1.193,86.2,1008,18.9,0.034,0.5,32.9,4.8,19.2,0.4,23.345,6.701666,12.33333,0.3,15.92833,8,8.186666,0.3
2019/12/21 9:00,3634,12.6926,1.974,253.2,0,2.135,83.6,1009,47.7,0.086,0.5,32.9,4.73,19.2,0.4,23.30833,6.699999,12.31667,0.3,16.1,8,8.281667,0.3
2019/12/21 9:30,3635,12.74507,2.07,258,0,3.002,81,1009,67.67,0.122,0.5,32.9,4.696666,19.2,0.4,23.29166,6.699999,12.30667,0.3,16.10333,8,8.285,0.3
2019/12/21 10:00,3636,13.08555,3.013,272.8,0,3.518,80.8,1009,94.8,0.171,0.5,32.90166,4.648333,19.20167,0.4,23.30833,6.699999,12.315,0.3,16.07667,8,8.268332,0.3
2019/12/21 10:30,3637,13.28579,3.312,278.3,0,4.11,79.2,1009,127.6,0.23,0.5,32.9,4.599999,19.2,0.4,23.34667,6.69,12.335,0.3,15.88167,8,8.165,0.3
2019/12/21 11:00,3638,13.65193,3.408,269.8,0,4.842,76.56,1009,179,0.322,0.5,32.90166,4.599999,19.20167,0.4,23.37167,6.671667,12.35667,0.3,15.815,8,8.138333,0.3
2019/12/21 11:30,3639,14.29577,3.582,266.8,0,5.727,71.63,1009,204.9,0.369,0.5,32.90166,4.588333,19.20167,0.4,23.35833,6.613333,12.34833,0.3,15.78667,8,8.13,0.3
2019/12/21 12:00,3640,14.07472,3.139,264.9,0,6.678,66.95,1008,221.3,0.398,0.5,32.89833,4.561666,19.19833,0.4,23.34167,6.599999,12.33667,0.3,15.76833,8,8.121667,0.3
2019/12/21 12:30,3641,14.03857,2.029,267.3,0,7.342,64.55,1007,204.7,0.368,0.5,32.9,4.599999,19.2,0.4,23.33333,6.599999,12.33333,0.3,15.77833,8,8.116667,0.3
2019/12/21 13:00,3642,14.01528,1.854,288.7,0,7.903,60.64,1007,200.4,0.361,0.5,32.89833,4.599999,19.19833,0.4,23.305,6.596666,12.31833,0.3,15.75,8,8.108334,0.3
2019/12/21 13:30,3643,13.68872,1.431,242.7,0,8.06,59.56,1006,149.1,0.268,0.5,32.89833,4.671667,19.19833,0.4,23.31666,6.591666,12.32667,0.3,15.775,7.988333,8.116667,0.3
2019/12/21 14:00,3644,13.37459,1.295,141,0,8.28,60.84,1006,144.2,0.26,0.5,32.89833,4.773333,19.19833,0.4,23.34167,6.54,12.335,0.3,15.81667,7.98,8.136666,0.3
2019/12/21 14:30,3645,13.25048,0.801,140.8,0,8.44,59.81,1006,103.8,0.187,0.5,32.89833,4.86,19.19833,0.4,23.30333,6.503333,12.31667,0.3,15.91167,7.948333,8.188334,0.3
2019/12/21 15:00,3646,13.3033,0.869,118.7,0,8.39,60.36,1006,94.9,0.171,0.5,32.895,4.971666,19.195,0.4,23.3,6.5,12.315,0.3,15.975,7.911666,8.215,0.3
2019/12/21 15:30,3647,13.23404,1.328,100.6,0,8.4,60.64,1006,80.9,0.146,0.5,32.895,5.101666,19.195,0.4,23.305,6.498333,12.31167,0.3,15.98,7.9,8.219999,0.3
2019/12/21 16:00,3648,13.05354,2.418,93.5,0,8.19,60.15,1006,50.71,0.091,0.5,32.89667,5.213333,19.19666,0.4,23.27833,6.496666,12.3,0.3,16.01667,7.901666,8.235,0.3
2019/12/21 16:30,3649,12.98799,1.952,68.75,0,7.422,63.95,1006,29.76,0.054,0.5,32.89833,5.336667,19.19833,0.4,23.28,6.495,12.3,0.3,16.04667,7.9,8.253333,0.3
2019/12/21 17:00,3650,12.92188,1.583,60.62,0,6.757,67.3,1006,15.46,0.028,0.5,32.89833,5.411666,19.19833,0.4,23.33,6.485,12.32833,0.3,15.95833,7.9,8.205,0.3
2019/12/21 17:30,3651,12.87698,1.286,62.44,0,5.648,72.59,1006,0.343,0.001,0.5,32.89833,5.503333,19.19833,0.4,23.27167,6.49,12.29333,0.3,16.01333,7.9,8.235,0.3
2019/12/21 18:00,3652,12.85644,1.219,61.1,0,4.897,77.39,1006,-1.72,-0.003,0.5,32.9,5.553333,19.2,0.4,23.23833,6.493333,12.27667,0.3,16.02,7.9,8.238333,0.3
2019/12/21 18:30,3653,12.86751,1.21,47.77,0,4.27,80.5,1006,-1.554,-0.003,0.5,32.89833,5.599999,19.19833,0.4,23.23333,6.496666,12.275,0.3,16.02333,7.9,8.24,0.3
2019/12/21 19:00,3654,12.85062,0.858,49.17,0,3.745,82.4,1006,-2.023,-0.004,0.5,32.9,5.626666,19.2,0.4,23.25167,6.496666,12.27833,0.3,16.07667,7.896667,8.261666,0.3
2019/12/21 19:30,3655,12.84269,1.162,47.65,0,3.157,84.5,1006,-1.615,-0.003,0.5,32.89833,5.678333,19.19833,0.4,23.25833,6.5,12.28667,0.3,16.08,7.891667,8.268332,0.3
2019/12/21 20:00,3656,12.83409,1.314,67.32,0,2.77,85.6,1007,-1.732,-0.003,0.5,32.89667,5.678333,19.19666,0.4,23.25833,6.501666,12.29,0.3,16.075,7.883333,8.265,0.3
2019/12/21 20:30,3657,12.82414,0.892,100,0,2.273,86.7,1007,-1.806,-0.003,0.5,32.89833,5.639999,19.19833,0.4,23.26833,6.51,12.28833,0.3,16.07333,7.87,8.265,0.3
2019/12/21 21:00,3658,12.81549,0.858,87.2,0,1.96,87.1,1007,-1.562,-0.003,0.5,32.89667,5.599999,19.19666,0.4,23.26,6.534999,12.29,0.3,16.13333,7.856667,8.299999,0.3
2019/12/21 21:30,3659,12.80647,0.175,202.8,0,0.957,88.5,1007,-2.019,-0.004,0.5,32.90166,5.595,19.20167,0.4,23.245,6.57,12.28333,0.3,16.10167,7.853333,8.28,0.3
2019/12/21 22:00,3660,12.79785,0.035,276.1,0,-0.087,90,1006,-2.136,-0.004,0.5,32.89833,5.551666,19.19833,0.4,23.26167,6.599999,12.285,0.3,16.10167,7.826667,8.271667,0.3
2019/12/21 22:30,3661,12.78865,0.569,292.2,0,-0.375,91.3,1006,-1.445,-0.003,0.5,32.9,5.51,19.2,0.4,23.27833,6.599999,12.3,0.3,16.10167,7.816667,8.276667,0.3
2019/12/21 23:00,3662,12.77974,0.147,289,0,-0.843,91.4,1006,-2.122,-0.004,0.5,32.9,5.498333,19.2,0.4,23.285,6.599999,12.3,0.3,16.17333,7.81,8.316667,0.3
2019/12/21 23:30,3663,12.771,0.497,289.1,0,-0.837,91.9,1006,-0.754,-0.001,0.5,32.9,5.413333,19.2,0.4,23.29667,6.599999,12.31333,0.3,16.155,7.801667,8.306666,0.3
2019/12/22 0:00,3664,12.7611,0.287,292.8,0,-1.295,91.9,1006,-1.854,-0.003,0.5,32.9,5.398333,19.2,0.4,23.28833,6.599999,12.30667,0.3,16.135,7.801667,8.296666,0.3
2019/12/22 0:30,3665,12.75069,0.726,286.6,0,-1.328,92.3,1006,-1.335,-0.002,0.5,32.9,5.316667,19.2,0.4,23.305,6.599999,12.31167,0.3,16.18333,7.805,8.316667,0.3
2019/12/22 1:00,3666,12.74209,0.414,286.5,0,-1.153,92.3,1005,-1.728,-0.003,0.5,32.9,5.263333,19.2,0.4,23.31,6.599999,12.315,0.3,16.21667,7.806666,8.339999,0.3
2019/12/22 1:30,3667,12.73413,0.34,270.3,0,-0.963,92.8,1005,-1.444,-0.003,0.5,32.9,5.199999,19.2,0.4,23.33167,6.599999,12.33167,0.3,16.16166,7.8,8.311666,0.3
2019/12/22 2:00,3668,12.72376,0.326,290.3,0,-1.697,92,1005,-2.144,-0.004,0.5,32.89833,5.156666,19.19833,0.4,23.325,6.599999,12.325,0.3,16.1,7.8,8.278333,0.3
2019/12/22 2:30,3669,12.71385,0.261,296.9,0,-1.878,92.9,1005,-0.857,-0.002,0.5,32.89833,5.099999,19.19833,0.4,23.345,6.599999,12.33667,0.3,16.10167,7.8,8.28,0.3
2019/12/22 3:00,3670,12.70461,0.294,298,0,-2.63,92.2,1005,-1.725,-0.003,0.5,32.9,5.061666,19.2,0.4,23.33,6.599999,12.33167,0.3,16.00667,7.8,8.241666,0.3
2019/12/22 3:30,3671,12.69449,0.294,282.9,0,-3.208,92.2,1004,-1.975,-0.004,0.5,32.9,4.995,19.2,0.4,23.34167,6.599999,12.34,0.3,15.99,7.8,8.223333,0.3
2019/12/22 4:00,3672,12.68624,0.037,119.7,0,-2.948,92.6,1004,-0.881,-0.002,0.5,32.9,4.901666,19.2,0.4,23.37667,6.599999,12.35333,0.3,15.95167,7.8,8.203333,0.3
2019/12/22 4:30,3673,12.67183,0.337,81.1,0,-3.415,91.9,1004,-1.803,-0.003,0.5,32.9,4.898333,19.2,0.4,23.37167,6.599999,12.35,0.3,15.945,7.8,8.203333,0.3
2019/12/22 5:00,3674,12.66801,0.063,200.1,0,-3.57,92.2,1003,-1.236,-0.002,0.5,32.89833,4.808333,19.19833,0.4,23.36167,6.598333,12.345,0.3,15.95167,7.8,8.205,0.3
2019/12/22 5:30,3675,12.65929,0.021,183.4,0,-3.412,91.2,1003,-2.482,-0.004,0.5,32.9,4.8,19.2,0.4,23.34333,6.581666,12.33333,0.3,15.90167,7.8,8.175,0.3
2019/12/22 6:00,3676,12.65207,0.12,290.6,0,-3.825,91.2,1003,-1.293,-0.002,0.5,32.89833,4.731667,19.19833,0.4,23.31333,6.55,12.31167,0.3,15.88333,7.8,8.171666,0.3
2019/12/22 6:30,3677,12.64224,0.09,209.4,0,-4.272,90.9,1003,-1.568,-0.003,0.5,32.9,4.69,19.2,0.4,23.31167,6.513333,12.315,0.3,15.92167,7.8,8.184999,0.3
2019/12/22 7:00,3678,12.64029,0.2,202.9,0,-4.495,90.8,1003,-1.61,-0.003,0.5,32.9,4.618333,19.2,0.4,23.30667,6.5,12.32,0.3,15.91,7.8,8.184999,0.3
2019/12/22 7:30,3679,12.62325,0.037,114.9,0,-4.142,91.5,1003,-0.876,-0.002,0.5,32.89833,4.598333,19.19833,0.4,23.305,6.5,12.32167,0.3,15.95667,7.8,8.203333,0.3
2019/12/22 8:00,3680,12.62029,0.023,232.3,0,-4.087,90.8,1003,3.486,0.006,0.5,32.89833,4.556666,19.19833,0.4,23.32,6.493333,12.32167,0.3,15.98333,7.8,8.221666,0.3
2019/12/22 8:30,3681,12.63952,0.153,182,0,-3.353,91.7,1004,19.12,0.034,0.5,32.89833,4.5,19.19833,0.4,23.335,6.463333,12.33333,0.3,15.985,7.8,8.221666,0.3
2019/12/22 9:00,3682,12.71256,0.025,136.7,0,-2.28,91.6,1004,41.91,0.075,0.5,32.9,4.485,19.2,0.4,23.28833,6.416667,12.31,0.3,16.06833,7.8,8.261666,0.3
2019/12/22 9:30,3683,12.95047,0.023,229.6,0,-0.357,92.1,1004,69.71,0.125,0.5,32.89833,4.405,19.19833,0.4,23.29,6.4,12.30167,0.3,15.99,7.8,8.223333,0.3
2019/12/22 10:00,3684,13.2901,0.269,254.7,0,1.58,91.6,1004,119.3,0.215,0.5,32.9,4.4,19.2,0.4,23.335,6.4,12.33167,0.3,15.87667,7.8,8.173333,0.3
2019/12/22 10:30,3685,13.6884,1.341,268.7,0,3.502,90.4,1004,161.8,0.291,0.5,32.9,4.36,19.2,0.4,23.29667,6.4,12.31,0.3,15.79167,7.8,8.128333,0.3
2019/12/22 11:00,3686,14.1551,2.41,271.2,0,5.458,81.3,1004,199,0.358,0.5,32.9,4.3,19.2,0.4,23.33167,6.4,12.325,0.3,15.795,7.8,8.128333,0.3
2019/12/22 11:30,3687,14.11415,2.898,284.9,0,6.613,75.23,1003,221.6,0.399,0.5,32.9,4.288333,19.2,0.4,23.295,6.391667,12.305,0.3,15.75167,7.8,8.103333,0.3
2019/12/22 12:00,3688,14.06915,3.174,281.1,0,7.313,71.33,1003,240.9,0.434,0.5,32.89833,4.21,19.19833,0.4,23.28666,6.33,12.30667,0.3,15.76833,7.796667,8.113333,0.3
2019/12/22 12:30,3689,14.04022,2.863,274.4,0,7.647,68.95,1002,224.2,0.404,0.5,32.9,4.2,19.2,0.4,23.31666,6.3,12.32,0.3,15.805,7.798333,8.133333,0.3
2019/12/22 13:00,3690,14.01142,2.473,286,0,8.51,64.5,1002,243.1,0.438,0.5,32.89833,4.25,19.19833,0.4,23.31,6.3,12.32167,0.3,15.77167,7.786666,8.115,0.3
2019/12/22 13:30,3691,13.98894,2.152,272.9,0,9.26,60.13,1001,242.3,0.436,0.5,32.9,4.321666,19.2,0.4,23.31167,6.3,12.31667,0.3,15.74333,7.78,8.105,0.3
2019/12/22 14:00,3692,13.94952,0.831,231.7,0,10.38,56.94,1001,216.3,0.389,0.5,32.895,4.405,19.195,0.4,23.315,6.298333,12.325,0.3,15.76833,7.748333,8.106667,0.3
2019/12/22 14:30,3693,13.91325,0.435,172.1,0,11.41,53.67,1000,184.6,0.332,0.5,32.89167,4.516666,19.19167,0.4,23.29833,6.281667,12.30333,0.2983333,15.74333,7.73,8.1,0.3
2019/12/22 15:00,3694,13.91325,1.244,94.8,0,11.09,54.57,1000,153.1,0.276,0.5,32.89,4.635,19.19,0.4,23.30333,6.23,12.31167,0.3,15.80167,7.705,8.135,0.3
2019/12/22 15:30,3695,13.78766,3.01,88.8,0,10.02,61.71,1001,113.5,0.204,0.5,32.88833,4.785,19.18833,0.4,23.28833,6.208333,12.30667,0.3,15.85333,7.699999,8.16,0.3
2019/12/22 16:00,3696,13.33244,3.942,84.6,0,7.803,72.01,1001,75.9,0.137,0.5,32.885,4.938333,19.185,0.4,23.29667,6.199999,12.30667,0.3,15.915,7.699999,8.186666,0.3
2019/12/22 16:30,3697,13.07559,4.206,85.3,0,5.528,79.32,1001,40.4,0.073,0.5,32.88,5.101666,19.18,0.4,23.265,6.199999,12.29167,0.2983333,16.02333,7.699999,8.238333,0.3
2019/12/22 17:00,3698,12.94286,4.168,85.6,0,3.687,86,1001,11.42,0.021,0.5,32.875,5.233333,19.175,0.4,23.30833,6.199999,12.31833,0.2983333,15.98,7.699999,8.219999,0.3
2019/12/22 17:30,3699,12.9003,4.465,89.5,0,2.603,89.2,1002,0.868,0.002,0.5,32.88167,5.36,19.18167,0.4,23.27833,6.199999,12.315,0.3,15.99667,7.699999,8.23,0.3
2019/12/22 18:00,3700,12.89263,4.163,83.7,0,1.938,91.6,1002,-0.111,0,0.5,32.88167,5.433333,19.18167,0.4,23.275,6.199999,12.3,0.3,16.01667,7.698333,8.231667,0.3
2019/12/22 18:30,3701,12.88711,4.091,81.6,0,1.698,92.1,1003,-0.11,0,0.5,32.88667,5.501666,19.18667,0.4,23.24667,6.199999,12.285,0.3,16.02167,7.683333,8.236667,0.3
2019/12/22 19:00,3702,12.87594,3.7,78.62,0,1.47,92.4,1004,-0.163,0,0.5,32.88,5.534999,19.18,0.4,23.25,6.206666,12.28833,0.3,15.98667,7.651666,8.216666,0.3
2019/12/22 19:30,3703,12.86439,4.09,78.24,0,0.927,92.9,1004,-0.219,0,0.5,32.88334,5.555,19.18333,0.4,23.23166,6.241666,12.27333,0.3,15.95,7.635,8.201666,0.3
2019/12/22 20:00,3704,12.85474,3.387,81.5,0,0.523,93.4,1005,-0.145,0,0.5,32.88833,5.565,19.18833,0.4,23.20667,6.285,12.24833,0.3,16.025,7.61,8.238333,0.3
2019/12/22 20:30,3705,12.84405,3.63,92.2,0,0.433,93.5,1005,0.215,0,0.5,32.88667,5.566666,19.18667,0.4,23.20333,6.3,12.24667,0.3,16.05167,7.599999,8.256666,0.3
2019/12/22 21:00,3706,12.83682,3.002,104.6,0,0.642,90.9,1005,0.021,0,0.5,32.88833,5.545,19.18833,0.4,23.22,6.3,12.27,0.3,16.05833,7.599999,8.251666,0.3
2019/12/22 21:30,3707,12.82812,1.995,107.9,0,0.792,89.4,1006,0.006,0,0.5,32.88167,5.543333,19.18167,0.4,23.22667,6.3,12.26667,0.3,16.01667,7.599999,8.24,0.3
2019/12/22 22:00,3708,12.82064,3.113,112.8,0,0.895,87.5,1006,0.008,0,0.5,32.89333,5.515,19.19333,0.4,23.235,6.3,12.28,0.3,16.01667,7.599999,8.24,0.3
2019/12/22 22:30,3709,12.81244,3.498,105.8,0,0.92,86.2,1006,-0.016,0,0.5,32.87833,5.5,19.17833,0.4,23.24333,6.306666,12.27833,0.3,16.05167,7.599999,8.253333,0.3
2019/12/22 23:00,3710,12.80394,3.204,116.2,0,0.91,85.6,1006,-0.02,0,0.5,32.89,5.5,19.19,0.4,23.24333,6.356667,12.27833,0.3,16.07333,7.599999,8.258333,0.3
2019/12/22 23:30,3711,12.7984,2.948,115.1,0,0.988,84.8,1006,0.034,0,0.5,32.88667,5.473333,19.18667,0.4,23.245,6.391667,12.27833,0.3,16.07833,7.599999,8.261666,0.3
2019/12/23 0:00,3712,12.78945,2.389,118.7,0,1.19,83.4,1006,0.075,0,0.5,32.885,5.406667,19.185,0.4,23.245,6.4,12.28,0.3,16.08833,7.599999,8.273334,0.3
2019/12/23 0:30,3713,12.78255,2.113,111.5,0,1.338,81.7,1007,0.02,0,0.5,32.89,5.398333,19.19,0.4,23.25833,6.4,12.285,0.3,16.125,7.599999,8.295,0.3
2019/12/23 1:00,3714,12.77496,1.952,105.7,0,1.463,81.1,1006,0.035,0,0.5,32.895,5.4,19.195,0.4,23.26333,6.4,12.29167,0.3,16.13833,7.599999,8.295,0.3
2019/12/23 1:30,3715,12.76772,2.295,111.3,0,1.545,79.9,1007,-0.015,0,0.5,32.88167,5.385,19.18167,0.4,23.26167,6.4,12.29167,0.3,16.155,7.599999,8.308333,0.3
2019/12/23 2:00,3716,12.75764,2.903,105.1,0,1.5,79.84,1007,-0.064,0,0.5,32.885,5.318334,19.185,0.4,23.25666,6.4,12.29,0.3,16.12667,7.599999,8.291666,0.3
2019/12/23 2:30,3717,12.75223,3.207,110.1,0,1.448,79.06,1007,-0.083,0,0.5,32.89333,5.3,19.19333,0.4,23.26833,6.4,12.295,0.3,16.14333,7.599999,8.301666,0.3
2019/12/23 3:00,3718,12.74411,2.752,105.5,0,1.412,77.9,1008,-0.09,0,0.5,32.89,5.298333,19.19,0.4,23.27833,6.4,12.3,0.3,16.17,7.599999,8.315,0.3
